,date_commenced,claim,verdict
3205,1996-10-06,certainly case minute got,1
3206,1960-09-26,secondly vice president mentioned medical care aged,0
3207,1960-10-13,two time unbalanced budget warranted would serious recession fifty eight unbalanced budget twelve billion dollar national emergency large expenditure national defense world war ii uh part korean war,0
3208,2008-10-15,spent entire life service nation putting country first,0
3209,2016-09-26,think time wealthy corporation paid fair share support country,1
3210,2012-10-16,people want build dream make sure kid even bigger dream,1
3211,2004-10-08,going hundred experiment line exist active hopefully find cure,0
3212,2016-10-09,got get cost,1
3213,1996-10-16,voted eight ten time since,0
3214,1992-10-19,almost done,1
3215,2000-10-03,come west texas,0
3216,2012-10-03,jim president began segment think get last word,0
3217,1996-10-16,said mistake,0
3218,1992-10-19,somebody agree government breaking business leg trade agreement,1
3219,1992-10-19,new hampshire senator kerrey said ought level ought tell truth,0
3220,2016-10-09,well within hour said sorry way talked argument supporter,0
3221,1976-09-23,projection balanced budget fiscal year elected president,1
3222,1992-10-19,problem bank,0
3223,1992-10-11,said peace strength worked cold war,0
3224,2004-10-08,lead alliance say know going alone,1
3225,1976-09-23,think would uh would uh easy accomplish get job without strong inflationary pressure would necessary,1
3226,2012-10-16,first nation immigrant,0
3227,1996-10-06,finished reading book think called called demise democratic party ronald cardash ph something talking liberal influence administration,0
3228,1960-10-21,make move,1
3229,2000-10-11,mean medicare program,1
3230,2000-10-03,united state senate worked former president bush father,0
3231,2012-10-16,governor romney say referring arizona model nation,0
3232,1988-10-13,vice president talk liberal bench wonder talking,1
3233,1976-10-22,poll ever followed one uh know taken election day,1
3234,2004-10-13,president decision today law enforcement officer walk place dangerous,1
3235,2016-10-09,respect second amendment stand represents,1
3236,1992-10-19,moved kuwait said stand,0
3237,2000-10-03,agenda think question experience,1
3238,1976-10-22,present leadership uh uh fairly uniform purpose think close knit group uh uh think would unwise u say go war uh yugoslavia uh soviet invade think would extremely unlikely thing,1
3239,1984-10-21,dwelling past even present,1
3240,1992-10-15,finally got em year,0
3241,1992-10-19,everybody know terrible price paying waiting obvious brain dead problem,1
3242,1960-10-21,mr george allen head information service said made people world begin wonder whether first science,0
3243,2004-10-13,make sure people coming across border humanely treated kept shadow society able go back forth see family,0
3244,2016-09-26,know made mistake using private e mail,1
3245,1960-10-21,may made shot size rocket thrust rest said khrushchev may ahead u rocket thrust ahead color television famous discussion kitchen,0
3246,2016-09-26,lawyer say,0
3247,2016-09-26,article major magazine shortly war started,0
3248,2016-10-09,one primary area thing fact perhaps primary thing balance sheet,1
3249,2008-09-26,big project,1
3250,1984-10-21,lebanon something american people seen,1
3251,1992-10-19,know frankly amazed since grew block would think go state irrelevant,0
3252,2016-10-09,sorry keep saying life alternative reality,1
3253,2000-10-11,think look u envy,1
3254,2000-10-03,chief executive officer second biggest state union,0
3255,1996-10-06,said got memo one political adviser saying instead characterize whatever big government make sure nothing done aid healthcare election could make claim,1
3256,1988-09-25,government much involved housing industry banking industry housing advocate non profit agency governor mayor people country believe deeply home ownership affordable housing,0
3257,2016-10-19,well let translate chris,1
3258,1960-10-13,suggested pas aid education bill,0
3259,2016-10-09,others favor favor,1
3260,2012-10-03,mean regulation economy work,1
3261,2004-10-08,sends confusing signal people,0
3262,2004-09-30,believe win,1
3263,1984-10-21,say want system make nuclear war safe nobody going get hurt,1
3264,2004-09-30,believe protecting america first,1
3265,2004-10-08,worried country,1
3266,2004-09-30,leader country,0
3267,2012-10-22,asked please repair tension democrat senator please repair tension,0
3268,1976-10-22,want say anything critical senator dole never heard mr ford say prim primary consideration best person could choose country president united state,1
3269,1992-10-19,want country people work hard play rule rewarded punished,1
3270,1960-10-21,look cuba ninety mile coast united state,0
3271,2016-09-26,raise income america,1
3272,2008-09-26,aggression georgia acceptable behavior,1
3273,1960-10-21,well mr edward probably know consistently answered question regard next cabinet saying responsibility next president would inappropriate make decision announce prior time right,1
3274,2008-10-07,georgia particular brink enormous economic challenge,1
3275,1996-10-06,seemed violence stopped leader came america,1
3276,2008-10-15,campaign getting economy back track creating job brighter future america,1
3277,2004-10-08,take article faith legislate someone share article faith whether agnostic atheist jew protestant whatever,1
3278,2012-10-22,together humorous event little earlier nice maybe funny time purpose,0
3279,2000-10-11,sure coming,1
3280,2016-10-09,tell,1
3281,2000-10-17,called labeled affirmative access,0
3282,1980-09-21,therefore think ought consider something voting independent,1
3283,1996-10-06,want help young people education education world war ii gi bill right,0
3284,2008-10-07,senator mccain continues repeat,0
3285,1960-10-07,senator kennedy hitting point,0
3286,1988-10-13,saw governor son television night family mother,0
3287,1996-10-16,said opposed discrimination,0
3288,2000-10-11,would certainly also judicious evaluating potential use american troop overseas,1
3289,1988-10-13,good job committed,1
3290,1988-10-13,laughter applause point,1
3291,2004-10-08,got join british french german involved initiative,0
3292,2016-09-26,look middle east total mess,1
3293,2000-10-11,think important nato strong confident,1
3294,1984-10-21,unilateral disarmament administration,1
3295,2012-10-16,wanted take bankruptcy without providing way stay open,1
3296,1960-10-21,think going better,1
3297,1976-09-23,another thing system called disc originally designed proposed mr nixon encourage export,0
3298,1976-10-06,weakness see believe matter idealism,1
3299,2008-09-26,let let point also warned fannie mae freddie mac warned corporate greed excess ceo pay,0
3300,1988-10-13,rule modernization discussion going congress know pentagon le expensive modernized land based leg triad,1
3301,2004-10-13,every family america signed like senator suggested would cost u trillion year,0
3302,1992-10-19,let talk cafe standard fuel efficiency standard,0
3303,2008-10-07,left campaign suspended go back washington make sure additional protection taxpayer form good oversight form taxpayer first paid back economy recovers recover number measure,0
3304,1988-10-13,debate,0
3305,2004-10-13,amend constitution state legislature must participate ratification constitution,0
3306,2012-10-16,course want automatic weapon already illegal country automatic weapon,0
3307,2008-09-26,jim came home prison saw veteran badly treated made sad,0
3308,1984-10-07,took office discovered program carter mondale administration said would solve fiscal problem social security next year solve,0
3309,1976-09-23,fourth july wonderful two hundredth birthday great country,0
3310,2012-10-03,kind america want child,1
3311,1980-09-21,simply people sitting one behind wheel car long traffic jam going great city,1
3312,1988-10-13,think say packard commission report proud david packard originator report strongly supporting,0
3313,2012-10-16,said get back,0
3314,1996-10-16,invite candidate,1
3315,1988-09-25,picked lot people,0
3316,2016-09-26,know lot wealthy people never audited,0
3317,2000-10-03,group people around country helped prepare,0
3318,2000-10-17,say example woman go gate keeper go gynecologist,0
3319,2000-10-17,run greatest risk long shot learned like enlisted man united state army,0
3320,2008-10-15,doubt living beyond mean going make adjustment,1
3321,2016-10-09,obviously medicare single payer system take care elderly great job way people employed people working money afford insurance anybody employer anybody else help,0
