,date_commenced,claim,verdict
5978,2004-10-08,ninety nine united state senator voted john kerry senator,1
5979,2004-10-08,happens forest lousy federal policy grow harvested george w bush president,1
5980,1996-10-16,part tax package paid balanced budget plan would exempt half million dollar gain people sell home think biggest capital gain benefit could give ordinary american bill clinton president,1
5981,2012-10-16,governor state able get percent people insured kid percent adult mitt romney governor,1
5982,1992-10-11,done arkansas bill clinton governor,1
5983,2012-10-22,mean president received letter democrat senator saying tension israel real problem mitt romney governor,1
5984,1980-09-21,think would respond proper kind incentive could offer people ronald reagan governor,0
5985,2012-10-03,governor romney say replace something detail fact replaced reason set system massachusetts better way dealing preexisting condition problem barack obama president,1
5986,1992-10-15,therefore support brady bill would impose national waiting period unless state virginia done automate record bill clinton governor,1
5987,2012-10-03,governor romney share deep interest encouraging small business growth barack obama president,0
5988,2004-09-30,happened president watch john kerry senator,1
5989,2004-10-08,fact kyoto treaty flawed john kerry senator,0
5990,1996-10-06,signed bill stop drive delivery insurance company force people hospital hour vetoed senator dole medicare plan would forced lot senior managed care taken lot money pocket led medicare withering vine bill clinton president,1
5991,2000-10-11,th woman health care th family health care al gore vice president,1
5992,2000-10-03,offering vision experience proposal al gore vice president,0
5993,1960-09-26,felt american society moving john f kennedy senator,0
5994,1992-10-15,spending money pac money foreign money money take message people ross perot independent candidate,1
5995,2000-10-11,federal consequence george w bush governor,0
5996,2012-10-16,make difference term well effectively woman able work barack obama president,0
5997,1960-10-13,persuade country restrict good coming act dollar gap third persuade assume responsibility till maintained assist underdeveloped country africa latin america asia make economic breakthrough john f kennedy senator,0
5998,2016-10-09,right almost trillion debt donald trump businessman,1
5999,1988-09-25,made sure son understood greatest country world u especially son daughter immigrant special responsibility give something country opened arm parent given much michael dukakis governor,0
6000,1996-10-06,getting power power bob dole senator,0
6001,2004-10-08,succeed john kerry senator,0
6002,1996-10-16,america became greatest country face earth bob dole senator,0
6003,2016-09-26,know donald trying hard plant doubt hope people understand election really hillary clinton secretary,0
6004,2004-10-08,mr president country leaving coalition joining john kerry senator,1
6005,2000-10-11,course think ill considered al gore vice president,0
6006,2008-10-15,plan john barack obama senator,0
6007,1996-10-16,know appointed commission take look managed care bob dole senator,0
6008,2012-10-16,think anyone really belief person going pushing oil gas coal mitt romney governor,0
6009,2008-09-26,obviously poured billion dollar airport security barack obama senator,1
6010,1988-10-13,think ought looking modernization think ought exploring le expensive way get land ought make sure effective strong credible nuclear deterrent michael dukakis governor,0
6011,2012-10-22,one last thing make point barack obama president,0
6012,1980-09-21,also provided program billion community trust fund told money coming john anderson congressman,1
6013,2012-10-22,work done respect sanction offer iran choice barack obama president,1
6014,2004-09-30,noble thing anybody john kerry senator,0
6015,2000-10-03,lot shut gas need moving alaska pipeline george w bush governor,1
6016,2008-09-26,president united state want assure got pen john mccain senator,0
6017,2008-10-15,business create new energy economy future barack obama senator,0
6018,2012-10-16,number one want build manufacturing job country barack obama president,0
6019,1988-09-25,think anything mutually exclusive contradictory building strong farm economy country assisting family farm providing good strong future rural community rural america time working third world debt michael dukakis governor,0
6020,1988-09-25,mean u elected position political leadership reflect value michael dukakis governor,0
6021,1992-10-11,well million quarter american hiv positive bill clinton governor,1
6022,2000-10-17,promised middle class tax cut george w bush governor,1
6023,2012-10-22,great nation ally ally friend around world mitt romney governor,1
6024,2000-10-17,go pharmacy medicare pay half price al gore vice president,1
6025,1984-10-07,president answer happen resolved later commission walter mondale former vice president,1
